BeatmapID,TotalWeightedPP,AppearanceCount,Placements,Title,DifficultyName
5107738,63412.816,124,"3,63,4,2,40,7,6,1,73,5,26,22,28,26,32,26,1,1,4,87,19,9,25,6,34,22,4,17,19,17,3,38,16,8,66,77,11,7,3,35,2,85,21,51,8,34,2,5,69,17,7,12,5,1,7,3,5,6,13,46,73,8,5,30,5,6,64,5,68,19,25,3,6,15,3,5,1,43,4,19,29,5,3,8,16,75,4,85,28,1,10,30,15,2,81,69,2,3,1,14,3,3,3,5,3,35,7,5,6,2,3,2,13,61,2,3,10,4,2,7,11,44,3,2",Stop Saying We Sound Like Dragonforce,Not Maaadbot's Legendary
3623106,7501.9851,31,"5,38,96,48,13,63,100,14,7,65,18,47,30,39,58,25,68,94,88,10,22,92,13,17,4,59,31,92,4,46,39",Yggdrasil,Relentlessness
4124721,6001.4697,10,"6,9,5,3,20,16,27,2,2,94",Trifecta of Horrors,Bound By Horrors Old And Gone
4313254,4590.2922,21,"7,37,37,6,48,79,38,66,56,14,19,68,50,20,15,15,76,30,43,29,41","The Sun, The Moon, The Star",Anguished Desolation
5472661,20709.3635,46,"8,2,3,8,80,1,57,53,30,27,64,15,12,5,3,30,74,9,2,10,5,3,1,75,2,42,1,57,85,46,1,18,3,1,53,34,20,87,47,26,17,23,11,51,15,19",FAITH,NAPIII'S SACRILEGE
4904540,11343.2453,28,"10,16,95,7,6,30,12,10,53,1,4,57,28,3,4,39,4,14,77,68,35,20,54,19,68,10,57,19",FREEDOM DiVE,Arles
5640431,1529.9182,5,"11,16,86,31,29",In Putris Stagnum,Mirage
4821023,12522.2214,36,"12,33,44,13,8,6,40,88,6,6,58,26,33,16,15,54,8,25,51,5,10,1,80,8,15,25,24,8,4,54,35,72,100,37,8,56",Cosmic Warfare,Ancient Stars Collide
3700073,21240.1467,60,"13,3,73,32,23,21,42,15,82,18,16,62,12,13,25,8,10,30,9,61,47,10,3,34,6,48,2,33,36,19,48,77,5,13,73,66,29,6,30,2,45,11,28,97,22,51,30,8,23,96,8,1,63,3,25,26,4,76,3,6",Cellar of Ghosts,Remnants
1413113,4811.1083,8,"14,5,2,61,65,17,1,4",Hello!My World!!,Sotarks' Melancholy
5423979,45176.3035,96,"15,26,18,5,4,11,27,4,4,41,45,1,25,7,22,6,17,79,63,66,31,11,95,2,11,2,49,3,21,16,17,13,15,8,2,25,4,3,16,79,6,1,10,1,20,57,14,3,77,9,84,95,8,22,14,96,4,19,4,77,8,42,2,9,4,35,6,57,16,3,35,4,8,4,4,24,4,6,35,11,16,4,69,6,4,7,19,20,3,54,3,2,17,4,10,4",Rokujuu-nen Me no Shinsoku Saiban ~ Rapidity is a justice,Last Judgement
5653824,1459.9127,4,"16,31,7,72",The Ophidian Form,Fleshcoil
3954641,42670.6083,96,"17,17,24,1,3,3,7,23,51,2,8,2,4,25,74,2,11,59,68,25,11,69,32,8,2,10,25,96,22,2,3,46,11,99,5,18,69,1,19,44,33,68,27,3,9,42,27,10,19,13,1,42,3,11,2,3,11,8,12,62,16,43,18,1,90,4,17,76,12,67,51,4,2,12,34,1,22,70,10,68,6,24,68,3,86,19,54,32,2,49,8,1,15,1,2,29",Astral Empire,Break of Dawn
4846148,21764.0246,84,"18,6,18,65,27,9,69,23,30,22,41,16,14,69,29,21,12,40,13,92,23,89,61,12,24,45,57,95,65,12,8,69,68,45,51,27,54,43,58,40,55,17,90,9,66,4,3,55,17,10,46,12,20,56,54,11,17,39,9,20,13,33,36,56,18,9,2,61,63,42,19,29,30,9,27,1,13,81,93,78,4,28,25,91",Alice In Wonderland (feat. UX),Nevermore
4026393,36254.3977,92,"19,23,9,17,48,5,26,7,57,2,10,8,46,84,58,7,48,38,27,26,1,47,23,8,39,25,21,2,3,93,67,32,43,41,12,11,6,44,21,22,26,22,9,17,7,17,8,54,82,14,10,15,4,2,7,13,3,11,8,17,32,4,10,8,33,13,4,33,25,5,66,17,36,17,12,29,39,5,7,31,17,28,4,1,4,5,29,3,4,62,8,57",Arkadia,For Your Dream
5609597,6758.1431,30,"20,10,20,60,27,81,45,43,35,39,36,77,46,100,21,13,18,89,17,27,26,11,11,51,6,40,39,50,6,35",Road of Resistance,Return of the Ancients
4704020,11883.8098,68,"21,26,63,44,95,6,68,66,80,30,26,51,84,59,53,27,71,19,28,11,15,39,38,27,52,67,31,95,41,28,100,24,77,19,96,20,31,33,8,70,77,78,41,26,54,31,22,91,21,96,29,32,44,12,24,15,16,12,14,14,63,38,11,69,89,43,9,100",Age of Tyranny,Revolt
5272081,26354.6558,72,"22,7,16,14,42,4,32,13,24,26,73,23,15,9,19,79,1,36,26,11,18,9,12,14,2,6,5,27,39,21,17,19,8,13,27,17,54,11,32,18,28,4,26,9,32,7,2,3,6,3,43,34,23,18,94,60,11,10,44,51,33,4,18,14,20,73,98,12,35,21,55,42",My spirit lives on,Freedom & Peace
5146528,12233.1516,50,"23,80,59,50,65,31,19,72,16,67,32,16,15,39,89,12,50,91,12,35,33,4,57,58,6,6,72,25,73,58,47,16,26,9,30,2,25,30,14,10,45,35,22,13,92,82,11,23,22,2",As Promised...,Fatebound
3881559,88306.446,202,"24,24,56,6,94,5,11,53,53,39,14,6,6,2,75,4,87,97,5,1,3,58,2,3,12,4,16,81,14,96,14,26,93,20,40,3,2,2,2,2,42,1,1,3,4,73,3,57,50,1,32,1,1,3,73,7,54,1,9,14,2,85,70,8,3,44,44,71,3,3,4,35,5,44,20,6,14,4,1,15,17,33,89,69,8,79,2,1,29,36,14,51,75,1,88,51,55,2,3,2,72,57,1,55,1,59,71,34,12,20,37,28,46,27,1,2,1,72,5,25,12,86,67,52,6,52,5,1,14,93,53,2,6,1,13,2,10,33,45,1,44,5,37,12,9,3,2,16,52,76,1,9,30,34,55,41,49,20,53,6,1,43,1,91,66,7,7,53,66,1,51,41,22,2,29,20,31,8,38,2,5,1,5,27,10,7,2,34,43,19,30,1,1,20,15,3,67,19,59,1,34,26",Epitaph,Elegy
5492346,3237.4325,21,"25,34,14,45,42,67,23,64,96,42,57,83,12,6,85,70,64,39,41,29,100",the wind's final wish,Crescendo
1031991,23543.5496,91,"27,55,17,20,47,79,82,59,7,75,46,28,99,33,61,5,80,5,22,87,60,27,58,42,4,57,20,43,29,17,18,64,11,12,40,12,19,83,23,16,90,69,39,12,7,82,2,18,9,21,74,94,38,7,94,23,54,53,4,34,3,83,87,5,57,71,24,17,61,67,7,94,9,89,83,53,86,76,3,88,31,34,2,2,9,11,71,16,69,8,16","Yomi yori Kikoyu, Koukoku no Tou to Honoo no Shoujo.",Kyouaku
5052048,1155.6842,10,"28,95,62,55,36,25,48,88,14,80",Seed of the Night,One Thousand Open Doors
4318971,29015.6489,106,"29,11,21,83,39,1,96,2,69,24,40,13,26,37,50,67,47,37,46,16,35,58,6,34,41,68,5,28,31,5,35,95,7,43,25,70,30,26,72,28,29,23,7,23,52,5,43,15,21,22,99,12,6,13,27,14,60,15,13,37,34,20,21,71,9,8,80,53,1,61,31,3,23,37,8,54,16,17,28,26,8,10,71,65,87,5,73,86,4,62,70,12,44,74,17,12,10,7,28,28,15,6,78,7,49,43",The Whisper Of Ancient Rocks,The Winterstorm Here Is a Landscape That You'll Never See
3206205,729.909,4,"30,31,72,20",Shinkou wa Hakanaki Ningen no Tame ni ~ Jehovah's YaHVeH,Collab Extra Stage
5162842,231.4557,1,31,As Icicles Fall,"Pillars of Monolith and Ice, Laced with Lightning"
2648218,857.9431,8,"32,31,91,58,16,82,70,70","Devour Me, Colossus (Part I): Blackholes","Flesh to Flowers, Blood to Rivers"
4606556,7102.6706,48,"33,19,60,9,35,34,92,98,67,38,61,70,81,46,32,61,48,29,62,27,30,35,16,34,20,93,38,42,28,32,46,43,65,15,70,20,22,25,28,47,13,30,27,41,19,63,23,55",The Fires Ignite,Ardent Conflagration
3513235,276.8511,5,"34,61,79,75,90",My spirit lives on,Vermasium vs. Agent5d: The Fight For Freedom
3465034,16351.709,107,"35,23,56,16,61,5,95,63,56,22,66,78,84,85,15,100,13,75,39,18,14,52,96,92,48,96,43,19,83,38,14,7,8,79,27,90,12,44,49,60,66,58,56,48,58,17,76,47,64,78,41,58,47,11,35,36,79,29,57,73,43,52,31,59,27,23,19,18,66,40,46,72,22,90,35,50,62,87,41,31,89,100,28,29,78,9,40,29,34,27,50,98,34,30,86,24,23,25,35,23,6,18,26,27,18,13,34",Arkadia,Atarashii Mirai
5688541,4026.9203,17,"36,37,11,75,9,13,47,7,45,50,10,10,64,46,82,91,97",A Dream Of Stars,Destiny
774965,46499.9074,210,"37,97,84,76,84,59,85,44,77,54,85,53,67,3,65,58,44,55,42,35,33,23,60,16,53,65,49,69,17,89,99,85,32,55,41,84,77,58,12,15,68,38,73,14,52,84,79,8,64,28,93,51,27,36,69,44,15,26,33,20,18,94,19,32,89,27,16,3,40,52,23,10,74,16,23,21,26,59,4,41,10,27,51,69,81,26,48,79,83,53,5,11,37,54,15,55,36,32,40,18,11,83,15,48,41,87,12,42,14,61,5,31,17,65,54,28,76,71,75,36,6,17,18,10,27,75,19,35,67,70,6,24,43,6,58,20,92,13,11,69,31,6,25,65,51,27,17,8,49,5,4,84,86,19,2,6,13,39,4,7,86,66,3,40,15,81,13,8,30,25,28,59,16,7,93,57,65,4,51,30,4,6,32,98,9,66,53,3,12,77,39,14,93,86,31,19,3,88,2,50,8,27,8,68,28,18,10,7,43,69",Remote Control,Max Control!
5053842,7441.2961,37,"38,14,59,83,61,51,25,33,44,32,68,24,76,31,22,25,29,16,22,72,25,35,66,73,12,18,29,32,15,98,8,8,14,39,42,6,75",Stop Saying We Sound Like Dragonforce,Not Gay Girl's Legendest
4720294,24678.4369,94,"39,92,15,30,35,12,39,9,4,17,1,45,21,3,57,100,26,6,90,9,79,10,30,1,56,5,32,46,4,13,64,73,11,11,97,43,2,81,55,5,2,16,78,61,32,67,97,43,91,90,21,63,59,12,85,2,16,71,71,48,16,79,26,13,38,95,81,59,99,23,42,60,2,79,92,41,14,75,9,47,3,71,60,49,26,58,45,21,29,2,13,10,50,40",Aragami (Short Ver.),Wilderness
4653517,671.3576,6,"40,19,54,34,69,96",Ascension to Heaven,Fallen Angel
3113645,3030.8936,31,"42,53,30,23,86,89,29,80,13,29,30,69,52,28,48,52,37,69,49,53,34,87,100,65,38,64,31,88,27,50,84",Shikkoku no Shogun Regius,"The Corrupted Fate of a Saint, Burning Rain Washing Away the Decaying Souls"
4753901,356.0453,5,"44,64,97,74,27",FREEDOM DiVE,nihil's FOUR DIMENSIONS
5817419,700.4364,5,"45,28,42,26,49",Astral Empire,Reaching Into Infinity
4941216,1136.2207,14,"47,65,73,42,16,61,27,65,32,62,84,68,62,87",Uragiri no Yuria,"God, Wherefore Must This Miserable Spirit Be Ravaged by the Mirage of Darkness?"
3624414,7449.3114,43,"49,81,12,24,14,5,24,12,13,60,90,12,55,41,87,72,85,69,76,41,30,28,67,96,71,45,41,25,70,52,25,70,18,66,55,41,4,55,75,18,12,25,55",Seijouki no Pierrot ~ The MadPiero Laughs,Hellish Paradise
3704366,5642.7448,22,"50,20,63,46,20,17,17,53,9,58,43,2,90,88,42,56,65,1,56,99,1,23",March of War / Axe of Judgement,Ruthless Execution
1822108,13498.5941,66,"51,64,27,29,96,25,13,41,20,56,39,50,38,55,89,50,25,51,7,67,11,51,4,29,17,79,18,95,100,33,94,60,47,7,28,14,53,28,63,95,55,1,4,2,39,49,2,24,56,19,65,2,13,77,51,51,61,84,34,43,38,51,61,83,18,47",Cry Thunder,Unholy Darkness
1872396,13327.735,92,"52,79,68,86,85,49,41,39,29,99,21,83,82,73,81,85,34,9,35,93,40,92,80,51,53,62,42,21,44,17,24,69,86,88,65,98,76,65,55,86,31,25,21,32,42,41,51,45,90,5,12,8,94,43,78,94,17,22,8,17,82,31,64,13,6,56,77,100,1,57,75,94,56,49,54,31,42,32,50,30,20,5,74,22,69,36,42,28,57,24,16,54",Tsukinami,Nostalgia
1032054,152.625,3,"53,50,94",LOVER (el Poco Maro Remix),Love Story
2874408,15817.2442,66,"55,31,57,46,41,2,31,96,29,18,48,14,16,63,31,14,6,43,33,6,32,40,56,33,25,27,70,7,52,4,3,25,19,86,96,36,13,1,34,2,93,57,52,24,91,70,71,47,29,12,79,37,68,12,60,4,62,83,55,21,12,47,44,15,72,80",Chronostasis,A Brilliant Petal Frozen in an Everlasting Moment
4610839,61.1574,1,56,Burning Heart,A Million Stars
4017986,152.3321,2,"57,39",The Spiritual Relief,Drowning In Rejuvenation
1949106,11302.0453,73,"58,40,92,69,53,31,35,35,52,88,87,57,100,92,42,27,20,92,58,58,56,58,71,97,35,51,18,54,54,74,27,88,70,92,43,51,11,43,54,19,42,86,42,22,84,92,7,78,87,20,6,21,15,52,36,9,14,13,25,93,73,21,10,14,87,12,14,7,87,23,16,56,37","The Sun, The Moon, The Star",Mourning Those Things I've Long Left Behind
3704352,754.2417,8,"59,99,25,86,95,15,57,76",The Left Hand Path,O' Sordid Denigration of Thy Holy Name
4181770,13594.1764,96,"61,66,52,98,19,8,100,80,33,49,38,52,99,53,59,48,20,96,10,8,56,59,69,58,90,64,41,17,37,34,84,82,40,6,44,65,64,89,34,71,9,76,30,92,59,23,62,38,64,35,14,51,24,70,52,95,44,91,7,79,57,5,51,40,31,22,23,52,54,56,21,21,43,72,33,22,52,69,97,65,64,89,28,66,46,41,36,10,40,36,15,9,13,21,35,56",Sayonara,Last Goodbye
5500241,5106.1017,23,"62,51,24,16,64,25,11,43,14,67,10,80,32,78,43,47,12,9,47,38,83,34,7",Gnosis,Search for Enlightenment
4099971,13029.7792,83,"64,15,71,21,9,51,54,55,62,35,41,19,31,40,46,76,35,40,10,84,45,44,38,95,71,18,44,99,24,15,72,9,30,7,31,66,50,9,82,94,9,85,75,68,43,34,10,27,33,32,44,5,71,63,44,30,16,72,38,87,22,21,75,61,85,52,61,52,43,65,29,35,31,22,34,60,72,36,3,83,97,70,64",JAMMER,Isolation
2128030,21458.448,47,"65,19,5,100,3,71,70,8,20,3,24,29,17,5,84,62,7,10,9,20,82,1,12,8,1,30,3,12,21,75,1,31,6,2,86,2,9,37,15,10,41,7,64,2,9,5,14",Happppy song,i am a blessing to the world.
5319472,16394.3199,48,"66,13,10,100,25,31,17,65,20,11,10,2,23,31,8,10,48,2,39,27,26,13,55,56,81,18,7,90,16,15,69,16,18,4,31,12,35,16,14,19,12,20,9,3,5,6,33,33",My Heart Will Go On,Maaadbot's Remembrance
3645144,8979.2717,53,"68,68,55,17,10,37,53,69,34,84,94,6,84,32,45,45,48,87,71,65,70,63,10,99,62,24,92,38,89,24,43,25,69,17,26,9,25,25,82,50,62,59,25,69,46,67,12,19,26,24,56,1,8",Arkadia,Fighting on the Road of Arkadia's Tragic Tale
1024742,68.2996,2,"69,60",Deconstruction Star,Constellation
4785448,912.2194,6,"70,94,96,26,7,46",Symphony of a Dying Star,Dreadful Nightmare
5576887,16335.9981,55,"73,12,4,26,20,46,38,37,84,25,6,25,35,31,3,95,10,57,20,22,13,61,7,5,27,60,12,10,86,24,14,19,37,24,80,23,79,17,16,8,19,3,44,97,6,89,83,21,8,13,6,33,11,100,35",Power of the Dragonflame,Tharos' Requiem of Sanguine Fury
4443814,11663.8503,39,"74,9,38,52,45,23,64,97,69,29,18,24,16,15,56,84,55,17,28,89,54,33,94,81,5,11,34,3,6,74,25,4,8,4,13,7,2,14,10",Snow-Sleep,Darkness
5159087,140.2636,3,"76,88,37",Dreamin' attraction!! (Extended Ver.),Beyond the Universe!!
2192267,27796.1005,95,"77,64,41,63,24,18,28,44,26,28,96,37,72,40,32,29,27,12,52,100,22,2,32,53,20,1,83,4,26,25,7,32,97,23,23,60,10,4,7,18,10,55,7,48,11,36,3,94,4,79,2,7,75,44,40,2,17,6,23,45,40,31,16,58,19,8,83,2,7,76,72,2,30,22,82,51,15,51,59,7,34,43,32,6,38,10,21,4,19,41,33,53,74,30,40",Finest Sky,Albireo Princess
5115566,33.0488,2,"79,78",Vector to the Heavens (Xion) (Cityyy Remix),"In the Ethereal Silence Between Passion & Serenity, We Shatter"
3737197,9351.2788,53,"80,33,69,22,27,30,15,53,11,34,28,61,36,63,50,22,8,44,15,58,19,20,40,78,57,66,8,27,66,30,44,34,63,60,39,51,49,30,63,9,44,36,5,39,72,25,6,24,70,83,87,29,30",RAISE MY SWORD,A THOUSAND SWORDS
1600415,2779.5763,28,"81,49,94,88,51,62,87,26,45,88,32,49,58,78,41,32,46,39,79,49,33,87,36,7,12,64,36,39",FREEDOM DiVE,ENDLESS EXEMPTiON
5016429,5472.5213,25,"82,21,40,9,71,44,26,3,13,50,49,12,99,45,72,32,8,31,56,29,57,32,10,57,58",Stop Saying We Sound Like Dragonforce,Not Gangsta Collab
3623807,5495.274,50,"83,44,70,13,20,81,63,66,60,68,52,95,66,30,55,76,22,80,80,96,41,84,88,59,53,47,100,77,47,52,48,44,19,63,57,50,19,69,32,23,10,49,38,51,17,23,24,32,13,69",Snow-Sleep,Cyclical Feelings
4329626,13.95,1,84,Intra Venus,Euphoric Suffering
4866895,13.2468,1,85,Ayakashibana to Yumeutsutsu,Don't forget your way home.
839711,12.5804,1,86,LET'S JUMP,Year 2316
4626371,9197.844,44,"89,29,55,11,71,23,26,73,16,61,38,15,74,21,40,9,28,27,37,88,25,77,12,36,88,23,20,7,14,67,6,74,3,51,8,55,18,46,70,84,29,14,73,82",snows ~Soshite Kiseki~,Last Regrets
692389,585.0151,6,"91,14,98,90,54,73",Won't You Stay,Forever And A Day
3260996,2776.8382,22,"92,33,22,74,69,79,29,95,25,66,60,39,27,77,28,24,31,8,45,32,73,93","Ingaritsu No Togabito, Kyoukaimen-Jou No Unmei.",Akogare no Unmei
3130993,11001.2113,68,"93,36,51,7,10,64,8,5,50,45,18,97,1,94,9,57,55,73,51,98,2,23,24,66,20,85,64,59,65,40,87,66,52,17,55,85,61,83,84,56,81,27,49,38,45,40,15,75,59,71,51,30,27,46,56,65,57,50,36,48,42,42,24,12,34,50,26,27",Of Tesseractual Gateways and the Grand Duplicity of Xhul,Attend Unto the Call of Xhul
3466914,18010.3573,73,"94,28,69,100,67,30,81,31,83,67,7,14,77,83,91,3,84,19,83,45,9,80,7,1,67,100,27,42,37,71,29,49,9,29,3,47,39,82,78,18,75,53,14,77,77,2,73,33,31,28,43,14,1,20,56,17,45,5,32,19,54,6,76,52,5,54,4,16,19,16,5,40,79",Brand New Theater!,We are all MILLION!!
3946158,26878.975,116,"95,22,11,18,23,87,59,62,19,36,90,70,2,65,11,65,43,77,52,38,70,22,7,28,16,35,69,20,4,49,4,32,63,62,21,64,30,37,34,37,45,58,37,40,58,10,33,30,87,16,18,33,20,24,39,23,28,21,24,82,42,28,31,39,88,9,36,25,20,18,25,24,46,23,17,73,7,2,82,16,23,53,35,10,25,3,24,12,86,27,15,42,17,12,12,37,32,66,66,18,58,98,33,71,22,15,18,10,93,13,13,12,24,38,4,13",Valley of the Vale,"Ascending from Fallen Elegance, the Reign of the Kingdom Roams Free Forevermore"
4971630,1824.4441,14,"96,77,60,43,95,70,17,6,99,59,12,56,31,70",Kamisabita Kosenjou ~ Suwa Foughten Field,Divine Virtues of Wind God
4898892,31162.0675,128,"97,84,89,64,27,44,39,46,68,14,10,25,76,21,16,25,7,20,98,62,67,25,14,84,5,63,29,13,35,29,14,9,96,45,6,77,22,72,74,32,79,41,36,6,78,66,36,4,67,40,8,31,29,20,9,3,6,9,98,80,28,13,25,38,35,30,11,21,18,21,62,56,4,18,33,31,23,63,11,78,4,50,40,4,44,47,64,59,39,9,13,8,1,41,36,57,79,60,89,83,63,11,10,39,25,65,11,36,37,66,15,30,22,8,63,10,8,50,15,42,37,33,8,27,5,33,45,21",Prismatix,Angelic Beauty
3449740,3437.4762,31,"98,67,9,50,86,79,36,25,76,56,60,52,61,49,53,46,37,72,11,62,27,44,65,48,35,17,59,57,87,74,13",Oak,"Neverafter, Thereafter, Hereafter."
855536,14020.6394,61,"99,70,73,43,31,42,76,49,10,89,36,90,21,49,7,65,10,41,69,87,100,19,72,71,73,37,82,9,74,4,13,75,10,4,34,4,36,3,8,82,51,88,85,34,4,91,49,88,1,38,69,51,4,45,22,23,35,56,17,34,4",As the wind blows,Storm
1805627,1615.3,16,"19,39,32,65,25,38,92,72,40,54,88,35,89,38,96,92",Lonely Go! (TV Size),Jougan
4828490,217.0741,3,"35,70,80",promise (Cut Ver.),betrayal
4834702,14741.8684,89,"41,56,99,54,26,59,29,7,92,97,56,87,78,59,63,77,6,43,75,47,53,32,92,83,9,69,9,50,11,90,18,35,52,66,17,11,27,81,21,85,64,67,70,26,91,9,87,34,8,89,31,6,93,45,43,33,33,96,53,42,56,10,94,76,49,5,20,30,51,22,39,33,59,91,75,11,56,58,18,87,12,60,52,71,23,9,5,34,89","Chug Jug With You, but i can't anymore",Kuki's Extra
4852493,5891.0531,37,"52,62,25,93,7,65,41,77,17,76,75,13,34,26,15,75,55,68,17,100,55,91,57,66,34,25,51,75,45,43,77,18,58,3,17,81,45",Sentou! Battle Tower,Nymphe's Extreme
4832133,1039.0303,7,"54,75,70,56,32,4,61",Walk This Way!,Nymphe's Expert
4457206,7027.947,44,"65,21,56,88,41,87,9,99,20,72,90,19,68,72,27,60,2,85,5,76,41,26,18,48,17,12,87,54,35,51,18,48,71,89,31,64,93,29,29,98,88,13,87,90",Trauma (TV Size),Afterglow
4902123,4491.0407,33,"68,96,50,67,73,68,98,59,46,83,46,62,19,9,61,57,56,21,7,66,87,74,39,73,25,10,41,15,47,19,30,20,36",Johnny Test Theme (TV Size),Air-Breathing Shark
1385398,1172.99,10,"69,89,17,92,23,64,86,17,93,81",ILY,Fanteer's Final Level
4803734,4732.619,70,"73,58,52,86,67,19,97,64,49,38,85,69,78,57,82,41,70,61,75,40,72,46,50,81,58,20,65,60,77,52,77,61,42,59,46,45,94,64,38,27,53,97,27,41,33,71,46,64,52,52,60,41,34,14,64,36,51,80,75,53,75,96,96,18,65,78,42,97,27,100",Song That Might Play When You Fight Sans,Reform's Extra
4863000,466.876,7,"75,31,88,70,27,68,77",It's a Monster House!,Extra
4803733,3984.1719,40,"80,71,88,79,81,58,47,36,38,64,60,26,19,53,45,15,96,97,96,52,36,89,89,68,46,30,80,4,94,40,96,62,64,75,37,91,47,54,5,89",Song That Might Play When You Fight Sans,Plasma's Extra
5002970,775.8607,3,"81,95,7",adrenaline!!! (TV Size),Fuxi's Extreme
4586010,9.4181,1,90,Owarinaki Tsumi no Koukyoukyoku,SupaV's Extra
4675608,107.1533,5,"96,88,61,56,71",Decided (TV Size),Vanquish
5508757,8488.3687,34,"11,5,70,29,52,84,64,50,5,28,13,58,46,90,31,12,10,66,41,21,91,67,33,30,24,34,26,25,8,9,43,56,1,25",PRESS START,paradoxa's expert
5542176,907.4835,4,"14,24,79,95",overture,daydream
2177434,4000.2133,17,"21,82,72,71,8,76,9,32,9,18,39,41,81,62,16,18,58",ONE-MAN CIRCUS,Kowari's EXTRA
2798282,3958.4234,27,"52,84,78,48,54,75,28,54,74,53,90,71,100,32,45,20,88,45,24,7,36,85,37,73,82,4,1",M'aider,Wish
5238430,8779.8608,53,"59,39,30,55,38,73,73,85,23,61,11,11,19,34,93,53,68,97,10,65,2,75,76,82,27,53,89,18,18,51,23,19,13,22,8,27,70,96,84,72,16,9,74,17,58,26,34,45,58,95,71,90,60",Eu Li Na Biblia (Sped Up & Cut Ver.),Extra
2196278,800.1423,7,"80,26,60,60,18,40,70",impulse,Akitoshi's Extreme
2850593,19.1122,2,"83,100",Misery Song,Listle's Expert
4637584,381.2682,6,"84,40,66,61,95,28",Unravel Sky,Final Bullet
5308456,1595.4563,11,"86,72,14,90,93,42,35,16,15,61,97",Wing my Way (Game Ver.),My Angel Kuki's Extreme
5114232,18.011,2,"89,90",Los! Los! Los! (TV Size),killian's Extra
1676639,17.8974,2,"91,86",Core of Spark,Dash the Heart
2962819,2323.7574,13,"92,46,28,20,87,78,58,18,55,9,15,60,22",GHOST,Aerous' Extra
2389623,7361.0082,33,"95,95,69,82,59,12,38,9,15,69,28,92,55,88,47,92,17,10,4,74,12,39,38,36,58,46,1,36,7,9,19,34,59",Not For Sale Fossil,Frail
1351114,1239.732,9,"96,60,45,47,78,66,8,24,47",Cycle Hit,Home Run
1768904,244.6876,8,"97,86,38,85,62,100,84,49",Monster Effect,Extreme
2083029,1052.3887,2,"9,20",last fortune (pocotan Remix),Extra
898597,548.6265,3,"15,93,85",Feelin Sky,Cloud
2993974,21358.1272,83,"18,81,8,22,63,67,25,75,58,35,56,5,87,71,30,24,2,17,57,83,74,5,37,34,24,8,34,14,27,56,68,16,85,13,3,31,77,3,55,24,43,20,70,7,72,52,53,3,18,15,7,31,57,17,2,23,2,24,64,72,69,38,37,36,36,30,64,29,91,78,9,69,43,7,29,88,5,43,3,83,43,64,56",Stella-rium (Asterisk MAKINA Remix),Starlight
956825,1561.9554,6,"19,55,89,79,17,4",CLICK (Asterisk DnB Remix),Expert
2004799,399.8326,1,20,Overkill,Eternal Death
4068538,611.8365,5,"21,61,52,46,63","Ame, Kimi o Tsurete",Monochromatic Rainfall
1912693,360.6956,1,22,Watashi no Tame no Monogatari ~My Uncompleted Story~,Shizuku's Expert
1115984,413.1663,2,"25,43",starlights feat. TEA,Labradorite
589969,292.7395,2,"28,64",AiAe,Eternal
5589236,40427.3013,122,"31,46,32,79,29,48,34,39,32,22,14,69,16,16,51,13,13,8,12,55,82,9,52,17,26,14,72,8,9,12,7,7,27,99,37,4,41,3,66,12,20,63,7,81,47,44,8,6,17,70,38,32,34,1,14,44,30,52,84,80,25,49,9,25,43,2,79,12,20,3,3,82,58,37,38,2,46,3,82,6,50,12,27,59,52,45,52,88,3,2,23,63,6,7,24,7,3,44,31,1,7,6,14,22,18,26,6,10,64,2,4,44,78,82,6,8,16,16,45,20,6,6",down,noob...
877312,327.5338,4,"32,59,65,49",Akasha,Aether
1243846,202.8605,1,33,Mono Logic,Koiyuki's Extra
635679,3707.1749,16,"36,45,17,87,92,51,49,10,11,31,6,20,84,51,35,76",BLACK or WHITE?,MASTER
177763,2619.4963,16,"37,77,70,78,4,72,80,39,43,88,53,24,10,52,13,61",reunion <Platinum Long Version>,Another
972034,350.939,3,"39,48,38",Ripples (DJ Noriken Remix),Shockwave
3601629,2415.3835,16,"40,38,39,97,25,19,21,48,18,95,63,37,20,90,80,30",Zan'ei,Illusion
957468,20183.7491,75,"42,25,76,15,59,38,47,39,26,45,27,9,8,60,22,7,16,36,21,15,14,84,82,63,63,61,95,13,13,79,14,74,27,12,9,54,72,41,4,98,21,28,6,87,8,7,18,87,62,27,9,21,58,26,2,9,94,32,78,7,4,34,67,55,41,5,32,39,13,12,31,82,5,40,31","World's End, Girl's Rondo (Asterisk DnB Remix)",Addiction
4393710,122.4123,2,"45,76",Close the World feat. a*ru,Expert
3128518,298.018,2,"47,26",the pain of relief (we have our vices one and all),aching comfort
1845874,77.6575,1,51,Feelin Sky,Repercussion
1505448,920.4676,4,"52,20,43,18",TRY UNITE! (aran Remix),Vulnerability
767774,4840.0524,19,"54,50,15,12,25,19,23,16,68,13,74,79,11,56,58,16,85,26,9",Get This Right,Extra
412057,63.0269,1,55,I Can't Wait,Impatient
1158221,59.8035,1,56,Future Candy,Sugar Rush
386728,2531.4313,17,"57,91,26,12,53,41,57,33,10,39,51,84,77,36,96,19,71",Super Nuko World,Guy's Extra
918415,1433.3634,4,"60,49,12,6",Feelin Sky,Hollow Sky
740932,43.563,1,62,Starlog(Asterisk Remix),Celestial
1244293,1306.6204,6,"63,47,28,91,10,16",The Pretender,Lince's Deceived
